priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative,pubchem_cid,pubchem_title,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchi,inchikey,pubchem_status,compound_classification,classification_reason,regulatory_status,regulatory_source,regulatory_verification_date,has_pubchem_identity,has_structure,multi_signature_negative,strong_cmap_support,downstream_status
316,2,Tier 2 — Consistent reversal,3,BRD-A97479839,piperidolate,-14.390360,-55.930256,-12.989431,3,3,0,-27.770016,-14.390360,-55.930256,-90.000000,326,True,False,True,False,True,False,4839.000000,Piperidolate,C21H25NO2,323.4,CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,"InChI=1S/C21H25NO2/c1-2-22-15-9-14-19(16-22)24-21(23)20(17-10-5-3-6-11-17)18-12-7-4-8-13-18/h3-8,10-13,19-20H,2,9,14-16H2,1H3",KTHVBAZBLKXIHZ-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
317,2,Tier 2 — Consistent reversal,3,BRD-K91243525,SR-142948,-0.986610,-14.385587,-42.233430,3,3,0,-19.201876,-14.385587,-42.233430,-90.000000,327,True,False,True,False,True,False,5311451.000000,SR142948A,C39H51N5O6,685.9,CC(C)C1=C(C=CC(=C1)C(=O)N(C)CCCN(C)C)N2C(=CC(=N2)C(=O)NC3(C4CC5CC(C4)CC3C5)C(=O)O)C6=C(C=CC=C6OC)OC,CC(C)C1=C(C=CC(=C1)C(=O)N(C)CCCN(C)C)N2C(=CC(=N2)C(=O)NC3(C4CC5CC(C4)CC3C5)C(=O)O)C6=C(C=CC=C6OC)OC,"InChI=1S/C39H51N5O6/c1-23(2)29-21-26(37(46)43(5)15-9-14-42(3)4)12-13-31(29)44-32(35-33(49-6)10-8-11-34(35)50-7)22-30(41-44)36(45)40-39(38(47)48)27-17-24-16-25(19-27)20-28(39)18-24/h8,10-13,21-25,27-28H,9,14-20H2,1-7H3,(H,40,45)(H,47,48)",LWULHXVBLMWCHO-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
318,2,Tier 2 — Consistent reversal,3,BRD-A10523515,GSK-429286A,-34.725510,-13.516853,-14.321780,3,3,0,-20.854714,-14.321780,-34.725510,-90.000000,328,True,False,True,False,True,False,11373846.000000,"4-(4-(trifluoromethyl)phenyl)-N-(6-fluoro-1H-indazol-5-yl)-2-methyl-6-oxo-1,4,5,6-tetrahydro-3-pyridinecarboxamide",C21H16F4N4O2,432.4,CC1=C(C(CC(=O)N1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=C(C=C4C(=C3)C=NN4)F,CC1=C(C(CC(=O)N1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=C(C=C4C(=C3)C=NN4)F,"InChI=1S/C21H16F4N4O2/c1-10-19(20(31)28-17-6-12-9-26-29-16(12)8-15(17)22)14(7-18(30)27-10)11-2-4-13(5-3-11)21(23,24)25/h2-6,8-9,14H,7H2,1H3,(H,26,29)(H,27,30)(H,28,31)",OLIIUAHHAZEXEX-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
319,2,Tier 2 — Consistent reversal,3,BRD-K01507359,rifampicin,-5.849190,-69.727005,-14.030865,3,3,0,-29.869020,-14.030865,-69.727005,-90.000000,329,True,False,True,False,True,False,135398735.000000,Rifampicin,C43H58N4O12,822.9,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C)/C,"InChI=1S/C43H58N4O12/c1-21-12-11-13-22(2)42(55)45-33-28(20-44-47-17-15-46(9)16-18-47)37(52)30-31(38(33)53)36(51)26(6)40-32(30)41(54)43(8,59-40)57-19-14-29(56-10)23(3)39(58-27(7)48)25(5)35(50)24(4)34(21)49/h11-14,19-21,23-25,29,34-35,39,49-53H,15-18H2,1-10H3,(H,45,55)/b12-11+,19-14+,22-13-,44-20+/t21-,23+,24+,25+,29-,34-,35+,39+,43-/m0/s1",JQXXHWHPUNPDRT-WLSIYKJHSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
320,2,Tier 2 — Consistent reversal,3,BRD-A67373739,AICA-ribonucleotide,-0.916138,-30.752850,-14.009844,3,3,0,-15.226277,-14.009844,-30.752850,-90.000000,330,True,False,True,False,True,False,65110.000000,AICA Ribotide,C9H15N4O8P,338.21,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N,"InChI=1S/C9H15N4O8P/c10-7-4(8(11)16)12-2-13(7)9-6(15)5(14)3(21-9)1-20-22(17,18)19/h2-3,5-6,9,14-15H,1,10H2,(H2,11,16)(H2,17,18,19)/t3-,5-,6-,9-/m1/s1",NOTGFIUVDGNKRI-UUOKFMHZSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
322,2,Tier 2 — Consistent reversal,3,BRD-K23922020,arecaidine-propargyl-ester,-2.607470,-13.829285,-48.350830,3,3,0,-21.595862,-13.829285,-48.350830,-90.000000,332,True,False,True,False,True,False,2229.000000,Arecaidine Propargyl Ester,C10H13NO2,179.22,CN1CCC=C(C1)C(=O)OCC#C,CN1CCC=C(C1)C(=O)OCC#C,"InChI=1S/C10H13NO2/c1-3-7-13-10(12)9-5-4-6-11(2)8-9/h1,5H,4,6-8H2,2H3",SPHRJZBOFYIKMC-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
323,2,Tier 2 — Consistent reversal,3,BRD-K92428153,mycophenolate-mofetil,-1.166700,-13.803356,-34.606598,3,3,0,-16.525551,-13.803356,-34.606598,-90.000000,333,True,False,True,False,True,False,5281078.000000,Mycophenolate Mofetil,C23H31NO7,433.5,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)O,"InChI=1S/C23H31NO7/c1-15(5-7-19(25)30-13-10-24-8-11-29-12-9-24)4-6-17-21(26)20-18(14-31-23(20)27)16(2)22(17)28-3/h4,26H,5-14H2,1-3H3/b15-4+",RTGDFNSFWBGLEC-SYZQJQIISA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
324,2,Tier 2 — Consistent reversal,3,BRD-K68507560,dicycloverine,-8.949965,-13.759909,-34.653595,3,3,0,-19.121156,-13.759909,-34.653595,-90.000000,334,True,False,True,False,True,False,3042.000000,Dicyclomine,C19H35NO2,309.5,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,"InChI=1S/C19H35NO2/c1-3-20(4-2)15-16-22-18(21)19(13-9-6-10-14-19)17-11-7-5-8-12-17/h17H,3-16H2,1-2H3",CURUTKGFNZGFSE-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
325,2,Tier 2 — Consistent reversal,3,BRD-K18816859,L-694247,-0.105708,-13.702893,-36.244717,3,3,0,-16.684439,-13.702893,-36.244717,-90.000000,335,True,False,True,False,True,False,132059.000000,"2-(5-(3-(4-(Methylsulfonylamino)benzyl)-1,2,4-oxadiazol-5-yl)-1H-indole-3-yl)ethylamine",C20H21N5O3S,411.5,CS(=O)(=O)NC1=CC=C(C=C1)CC2=NOC(=N2)C3=CC4=C(C=C3)NC=C4CCN,CS(=O)(=O)NC1=CC=C(C=C1)CC2=NOC(=N2)C3=CC4=C(C=C3)NC=C4CCN,"InChI=1S/C20H21N5O3S/c1-29(26,27)25-16-5-2-13(3-6-16)10-19-23-20(28-24-19)14-4-7-18-17(11-14)15(8-9-21)12-22-18/h2-7,11-12,22,25H,8-10,21H2,1H3",HKXMQLISPYELRD-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
326,2,Tier 2 — Consistent reversal,3,BRD-K33193182,methylnorlichexanthone,-0.464199,-14.184134,-13.678592,3,3,0,-9.442308,-13.678592,-14.184134,-90.000000,336,True,False,True,False,True,False,5377914.000000,"1,3-Dihydroxy-6-methoxy-8-methyl-9-xanthenone",C15H12O5,272.25,CC1=CC(=CC2=C1C(=O)C3=C(C=C(C=C3O2)O)O)OC,CC1=CC(=CC2=C1C(=O)C3=C(C=C(C=C3O2)O)O)OC,"InChI=1S/C15H12O5/c1-7-3-9(19-2)6-12-13(7)15(18)14-10(17)4-8(16)5-11(14)20-12/h3-6,16-17H,1-2H3",RFENQGQGMLPVJM-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
327,2,Tier 2 — Consistent reversal,3,BRD-K48059230,YM-298198,-11.752985,-14.460903,-13.347243,3,3,0,-13.187044,-13.347243,-14.460903,-90.000000,337,True,False,True,False,True,False,9819432.000000,YM298198,C18H22N4OS,342.5,CC1=C(SC2=NC3=C(N12)C=C(C=C3)N)C(=O)N(C)C4CCCCC4,CC1=C(SC2=NC3=C(N12)C=C(C=C3)N)C(=O)N(C)C4CCCCC4,"InChI=1S/C18H22N4OS/c1-11-16(17(23)21(2)13-6-4-3-5-7-13)24-18-20-14-9-8-12(19)10-15(14)22(11)18/h8-10,13H,3-7,19H2,1-2H3",KCBXOMYXOBVLED-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
329,2,Tier 2 — Consistent reversal,3,BRD-K71731651,PNU-120596,-3.875969,-13.077063,-23.132885,3,3,0,-13.361972,-13.077063,-23.132885,-90.000000,339,True,False,True,False,True,False,311434.000000,"1-(5-Chloro-2,4-dimethoxyphenyl)-3-(5-methylisoxazol-3-yl)urea",C13H14ClN3O4,311.72,CC1=CC(=NO1)NC(=O)NC2=CC(=C(C=C2OC)OC)Cl,CC1=CC(=NO1)NC(=O)NC2=CC(=C(C=C2OC)OC)Cl,"InChI=1S/C13H14ClN3O4/c1-7-4-12(17-21-7)16-13(18)15-9-5-8(14)10(19-2)6-11(9)20-3/h4-6H,1-3H3,(H2,15,16,17,18)",CEIIEALEIHQDBX-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
331,2,Tier 2 — Consistent reversal,3,BRD-K57080016,selumetinib,-0.986610,-13.033357,-26.820774,3,3,0,-13.613580,-13.033357,-26.820774,-90.000000,341,True,False,True,False,True,False,10127622.000000,Selumetinib,C17H15BrClFN4O3,457.7,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,"InChI=1S/C17H15BrClFN4O3/c1-24-8-21-16-13(24)7-10(17(26)23-27-5-4-25)15(14(16)20)22-12-3-2-9(18)6-11(12)19/h2-3,6-8,22,25H,4-5H2,1H3,(H,23,26)",CYOHGALHFOKKQC-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
332,2,Tier 2 — Consistent reversal,3,BRD-A37837077,cyclazosin,-13.009496,-1.021846,-14.538468,3,3,0,-9.523270,-13.009496,-14.538468,-90.000000,342,True,False,True,False,True,False,132266.000000,"Quinoxaline, 1-(4-amino-6,7-dimethoxy-2-quinazolinyl)-4-(2-furanylcarbonyl)decahydro-, (4aR,8aS)-rel-",C23H27N5O4,437.5,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(C4C3CCCC4)C(=O)C5=CC=CO5)N)OC,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN([C@@H]4[C@H]3CCCC4)C(=O)C5=CC=CO5)N)OC,"InChI=1S/C23H27N5O4/c1-30-19-12-14-15(13-20(19)31-2)25-23(26-21(14)24)28-10-9-27(16-6-3-4-7-17(16)28)22(29)18-8-5-11-32-18/h5,8,11-13,16-17H,3-4,6-7,9-10H2,1-2H3,(H2,24,25,26)/t16-,17+/m0/s1",XBRXTUGRUXGBPX-DLBZAZTESA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
333,2,Tier 2 — Consistent reversal,3,BRD-K35430135,SR-59230A,-12.853776,-25.260170,-1.338971,3,3,0,-13.150972,-12.853776,-25.260170,-90.000000,343,True,False,True,False,True,False,9888075.000000,SR-59230A,C23H29NO6,415.5,CCC1=CC=CC=C1OCC(CNC2CCCC3=CC=CC=C23)O.C(=O)(C(=O)O)O,CCC1=CC=CC=C1OC[C@H](CN[C@H]2CCCC3=CC=CC=C23)O.C(=O)(C(=O)O)O,"InChI=1S/C21H27NO2.C2H2O4/c1-2-16-8-4-6-13-21(16)24-15-18(23)14-22-20-12-7-10-17-9-3-5-11-19(17)20;3-1(4)2(5)6/h3-6,8-9,11,13,18,20,22-23H,2,7,10,12,14-15H2,1H3;(H,3,4)(H,5,6)/t18-,20-;/m0./s1",XTBQNQMNFXNGLR-MKSBGGEFSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
334,2,Tier 2 — Consistent reversal,3,BRD-A87606379,nadolol,-2.536998,-13.381566,-12.836651,3,3,0,-9.585072,-12.836651,-13.381566,-90.000000,344,True,False,True,False,True,False,39147.000000,Nadolol,C17H27NO4,309.4,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O,"InChI=1S/C17H27NO4/c1-17(2,3)18-9-12(19)10-22-16-6-4-5-11-7-14(20)15(21)8-13(11)16/h4-6,12,14-15,18-21H,7-10H2,1-3H3/t12?,14-,15+/m1/s1",VWPOSFSPZNDTMJ-UCWKZMIHSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
335,2,Tier 2 — Consistent reversal,3,BRD-A80641450,FR-139317,-0.845666,-12.818225,-21.881973,3,3,0,-11.848621,-12.818225,-21.881973,-90.000000,345,True,False,True,False,True,False,107810.000000,FR 139317,C33H44N6O5,604.7,CC(C)CC(C(=O)NC(CC1=CN(C2=CC=CC=C21)C)C(=O)NC(CC3=CC=CC=N3)C(=O)O)NC(=O)N4CCCCCC4,CC(C)C[C@@H](C(=O)N[C@H](CC1=CN(C2=CC=CC=C21)C)C(=O)N[C@H](CC3=CC=CC=N3)C(=O)O)NC(=O)N4CCCCCC4,"InChI=1S/C33H44N6O5/c1-22(2)18-26(37-33(44)39-16-10-4-5-11-17-39)30(40)35-27(19-23-21-38(3)29-14-7-6-13-25(23)29)31(41)36-28(32(42)43)20-24-12-8-9-15-34-24/h6-9,12-15,21-22,26-28H,4-5,10-11,16-20H2,1-3H3,(H,35,40)(H,36,41)(H,37,44)(H,42,43)/t26-,27+,28+/m0/s1",LIOKMIQQPDDTNO-UPRLRBBYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
336,2,Tier 2 — Consistent reversal,3,BRD-K18135438,chenodeoxycholic-acid,-12.403101,-18.583965,-2.959831,3,3,0,-11.315632,-12.403101,-18.583965,-90.000000,346,True,False,True,False,True,False,10133.000000,Chenodeoxycholic Acid,C24H40O4,392.6,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,"InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16-,17-,18+,19+,20-,22+,23+,24-/m1/s1",RUDATBOHQWOJDD-BSWAIDMHSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
337,2,Tier 2 — Consistent reversal,3,BRD-A18620900,estriol,-3.953820,-12.397411,-22.592964,3,3,0,-12.981398,-12.397411,-22.592964,-90.000000,347,True,False,True,False,True,False,5756.000000,Estriol,C18H24O3,288.4,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O,"InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1",PROQIPRRNZUXQM-ZXXIGWHRSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
340,2,Tier 2 — Consistent reversal,3,BRD-K99818283,PIK-90,-1.268499,-12.302413,-15.883277,3,3,0,-9.818063,-12.302413,-15.883277,-90.000000,350,True,False,True,False,True,False,135398491.000000,"N-(7,8-dimethoxy-2,3-dihydroimidazo[1,2-c]quinazolin-5-yl)nicotinamide",C18H17N5O3,351.4,COC1=C(C2=NC(=NC(=O)C3=CN=CC=C3)N4CCNC4=C2C=C1)OC,COC1=C(C2=NC(=NC(=O)C3=CN=CC=C3)N4CCNC4=C2C=C1)OC,"InChI=1S/C18H17N5O3/c1-25-13-6-5-12-14(15(13)26-2)21-18(23-9-8-20-16(12)23)22-17(24)11-4-3-7-19-10-11/h3-7,10,20H,8-9H2,1-2H3",FCKJZIRDZMVDEM-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
341,2,Tier 2 — Consistent reversal,3,BRD-K87048468,RS-102221,-25.745722,-12.222409,-1.233263,3,3,0,-13.067131,-12.222409,-25.745722,-90.000000,351,True,False,True,False,True,False,3693566.000000,RS-102221,C27H31F3N4O7S,612.6,COC1=CC(=C(C=C1C(=O)CCCCN2CCC3(CC2)C(=O)NC(=O)N3)NS(=O)(=O)C4=CC=C(C=C4)C(F)(F)F)OC,COC1=CC(=C(C=C1C(=O)CCCCN2CCC3(CC2)C(=O)NC(=O)N3)NS(=O)(=O)C4=CC=C(C=C4)C(F)(F)F)OC,"InChI=1S/C27H31F3N4O7S/c1-40-22-16-23(41-2)20(33-42(38,39)18-8-6-17(7-9-18)27(28,29)30)15-19(22)21(35)5-3-4-12-34-13-10-26(11-14-34)24(36)31-25(37)32-26/h6-9,15-16,33H,3-5,10-14H2,1-2H3,(H2,31,32,36,37)",HZZZZODVDSHQRG-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
343,2,Tier 2 — Consistent reversal,3,BRD-A78303415,hyoscyamine,-11.666001,-5.461593,-14.947844,3,3,0,-10.691813,-11.666001,-14.947844,-90.000000,353,True,False,True,False,True,False,154417.000000,"Benzeneacetic acid, alpha-(hydroxymethyl)-, (3-endo)-8-methyl-8-azabicyclo(3.2.1)oct-3-yl ester, (alphaS)-",C17H23NO3,289.4,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3,"InChI=1S/C17H23NO3/c1-18-13-7-8-14(18)10-15(9-13)21-17(20)16(11-19)12-5-3-2-4-6-12/h2-6,13-16,19H,7-11H2,1H3/t13-,14+,15?,16-/m1/s1",RKUNBYITZUJHSG-VFSICIBPSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
344,2,Tier 2 — Consistent reversal,3,BRD-A56892734,esomeprazole,-54.606840,-11.556303,-2.043693,3,3,0,-22.735612,-11.556303,-54.606840,-90.000000,354,True,False,True,False,True,False,9568614.000000,Esomeprazole,C17H19N3O3S,345.4,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,CC1=CN=C(C(=C1OC)C)C[S@](=O)C2=NC3=C(N2)C=C(C=C3)OC,"InChI=1S/C17H19N3O3S/c1-10-8-18-15(11(2)16(10)23-4)9-24(21)17-19-13-6-5-12(22-3)7-14(13)20-17/h5-8H,9H2,1-4H3,(H,19,20)/t24-/m0/s1",SUBDBMMJDZJVOS-DEOSSOPVSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
345,2,Tier 2 — Consistent reversal,3,BRD-K63945320,dihydrosamidin,-61.922634,-11.459940,-6.297504,3,3,0,-26.560026,-11.459940,-61.922634,-90.000000,355,True,False,True,False,True,False,442128.000000,Dihydrosamidin,C21H24O7,388.4,CC(C)CC(=O)OC1C(C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)C,CC(C)CC(=O)O[C@@H]1[C@@H](C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)C,"InChI=1S/C21H24O7/c1-11(2)10-16(24)27-20-19(25-12(3)22)17-14(28-21(20,4)5)8-6-13-7-9-15(23)26-18(13)17/h6-9,11,19-20H,10H2,1-5H3/t19-,20-/m1/s1",ALKTVPFKDYZFGA-WOJBJXKFSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
346,2,Tier 2 — Consistent reversal,3,BRD-A12016240,LY-278584,-1.162791,-23.849854,-11.232839,3,3,0,-12.081828,-11.232839,-23.849854,-90.000000,356,True,False,True,False,True,False,5284566.000000,Granisetron (JAN/USAN/INN),C18H24N4O,312.4,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,CN1[C@@H]2CCC[C@H]1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,"InChI=1S/C18H24N4O/c1-21-13-6-5-7-14(21)11-12(10-13)19-18(23)17-15-8-3-4-9-16(15)22(2)20-17/h3-4,8-9,12-14H,5-7,10-11H2,1-2H3,(H,19,23)/t12?,13-,14+",MFWNKCLOYSRHCJ-AGUYFDCRSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
347,2,Tier 2 — Consistent reversal,3,BRD-K04853698,LDN-193189,-0.077463,-15.436676,-11.193589,3,3,0,-8.902576,-11.193589,-15.436676,-90.000000,357,True,False,True,False,True,False,25195294.000000,"4-(6-(4-(1-Piperazinyl)phenyl)pyrazolo(1,5-a)pyrimidin-3-yl)quinoline",C25H22N6,406.5,C1CN(CCN1)C2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC6=CC=CC=C56)N=C3,C1CN(CCN1)C2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC6=CC=CC=C56)N=C3,"InChI=1S/C25H22N6/c1-2-4-24-22(3-1)21(9-10-27-24)23-16-29-31-17-19(15-28-25(23)31)18-5-7-20(8-6-18)30-13-11-26-12-14-30/h1-10,15-17,26H,11-14H2",CDOVNWNANFFLFJ-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
348,2,Tier 2 — Consistent reversal,3,BRD-K20287671,SU-4312,-14.358621,-11.037466,-9.921326,3,3,0,-11.772471,-11.037466,-14.358621,-90.000000,358,True,False,True,False,True,False,5353593.000000,"(3E)-3-{[4-(dimethylamino)phenyl]methylidene}-2,3-dihydro-1H-indol-2-one",C17H16N2O,264.32,CN(C)C1=CC=C(C=C1)C=C2C3=CC=CC=C3NC2=O,CN(C)C1=CC=C(C=C1)/C=C/2\C3=CC=CC=C3NC2=O,"InChI=1S/C17H16N2O/c1-19(2)13-9-7-12(8-10-13)11-15-14-5-3-4-6-16(14)18-17(15)20/h3-11H,1-2H3,(H,18,20)/b15-11+",UAKWLVYMKBWHMX-RVDMUPIBSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
349,2,Tier 2 — Consistent reversal,3,BRD-A42571354,cetirizine,-0.070472,-22.151243,-11.020118,3,3,0,-11.080611,-11.020118,-22.151243,-90.000000,359,True,False,True,False,True,False,2678.000000,Cetirizine,C21H25ClN2O3,388.9,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,"InChI=1S/C21H25ClN2O3/c22-19-8-6-18(7-9-19)21(17-4-2-1-3-5-17)24-12-10-23(11-13-24)14-15-27-16-20(25)26/h1-9,21H,10-16H2,(H,25,26)",ZKLPARSLTMPFCP-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
